[12:18:21] [User Authenticator #5/INFO]: UUID of player josephpalmercouk is 87dea0fb-d2fb-4a3e-b941-9c7be77a13a2
[12:18:21] [Server thread/INFO]: josephpalmercouk joined the game
[12:24:19] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:19] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:19] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:19] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:19] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:19] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:19] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:19] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:19] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:19] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:19] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:20] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:20] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:20] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:20] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:20] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:20] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:20] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:20] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:20] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:20] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:20] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:20] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:20] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:20] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:20] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:20] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:21] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:21] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:21] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:21] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:21] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:21] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:21] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:21] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:21] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:21] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:21] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:21] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:21] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:21] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:21] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:21] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:21] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:21] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:21] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:21] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:21] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:21] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:21] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:21] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:21] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:21] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:22] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:22] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:22] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:22] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:22] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:22] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:22] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:22] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:23] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:23] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:23] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:23] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:23] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:23] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:23] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:23] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:23] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:23] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:23] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:23] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:23] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:23] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:24] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:24] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:26] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:26] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:26] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:26] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:26] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:26] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:26] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:26] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:26] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:26] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:27] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:27] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:27] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:27] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:27] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:27] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:27] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:27] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:27] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:27] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:27] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:27] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:27] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:27] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:27] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:27] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:27] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:27] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:28] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:28] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:28] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:28] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:28] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:28] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:28] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:28] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:28] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:28] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:28] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:28] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:29] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:29] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:29] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:29] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:29] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:29] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:29] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:29] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:29] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:29] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:29] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:29] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:29] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:29] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:29] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:29] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:29] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:29] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:29] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:29] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:29] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:29] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:29] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:29] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:29] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:29] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:31] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:31] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:31] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:31] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:31] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:31] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:31] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:31] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:31] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:31] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:32] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:32] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:32] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:32] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:32] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:32] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:33] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:33] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:33] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:33] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:33] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:33] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:33] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:33] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:33] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:33] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:33] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:33] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:33] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:33] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:34] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:34] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:34] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:34] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:34] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:34] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:34] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:34] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:34] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:34] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:35] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:35] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:35] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:35] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:35] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:35] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:35] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:35] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:35] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:35] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:37] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:37] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:37] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:37] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:37] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:37] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:37] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:37] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:37] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:37] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:37] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:37] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:37] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:37] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:37] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:37] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:37] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:37] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:37] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:37] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:37] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:37] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:37] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:37] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:38] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:38] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:38] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:38] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:38] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:38] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:38] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:38] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:39] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:39] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:39] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:39] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:39] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:39] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:39] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:39] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:39] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:39] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:39] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:39] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:39] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:39] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:39] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:39] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:40] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:40] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:40] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:40] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:40] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:40] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:40] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:40] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:40] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:40] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:41] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:41] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:41] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:41] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:41] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:41] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:41] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:41] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:43] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:43] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:43] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:43] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:43] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:43] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:43] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:43] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:44] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:44] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:44] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:44] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:44] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:44] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:46] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:46] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:49] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:24:49] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:24:56] [Server thread/INFO]: josephpalmercouk has made the advancement [Into Fire]
[12:25:01] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:01] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:03] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:03] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:03] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:03] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:12] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:12] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:12] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:12] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:12] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:12] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:12] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:12] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:12] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:12] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:12] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:12] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:12] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:12] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:12] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:12] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:12] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:12] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:12] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:12] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:12] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:12] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:12] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:12] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:12] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:12] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:12] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:12] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:12] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:12] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:12] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:12] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:12] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:12] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:12] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:12] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:12] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:12] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:12] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:12] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:12] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:12] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:12] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:12] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:12] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:12] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:12] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
